store_name,product_name,analysis_month,monthly_inventory,monthly_sales,inventory_sales_diff,inventory_status
"Tech Hub","Acme Sports Item 284",24-04,48,4,44,"inventory issue"
"Tech Hub","Pulse Home Item 285",24-04,-4,0,-4,"within demand"
"Tech Hub","Crafto Sports Item 286",24-04,0,3,-3,"within demand"
"Tech Hub","Pulse Grocery Item 289",24-04,0,2,-2,"within demand"
"Tech Hub","Pulse Grocery Item 290",24-04,5,0,5,"within demand"
"Tech Hub","Freshly Sports Item 291",24-04,-2,0,-2,"within demand"
"Tech Hub","Acme Fashion Item 293",24-04,-3,7,-10,"inventory issue"
"Tech Hub","Nova Electronics Item 294",24-04,-1,0,-1,"within demand"
"Tech Hub","Crafto Fashion Item 295",24-04,-5,0,-5,"within demand"
"Tech Hub","UrbanX Books Item 298",24-04,-3,0,-3,"within demand"
"Tech Hub","Zenon Toys Item 300",24-04,-2,3,-5,"within demand"
"Tech Hub","PlayOn Toys Item 1",24-05,46,8,38,"inventory issue"
"Tech Hub","UrbanX Sports Item 3",24-05,0,2,-2,"within demand"
"Tech Hub","PlayOn Beauty Item 4",24-05,2,0,2,"within demand"
"Tech Hub","Freshly Beauty Item 5",24-05,-4,0,-4,"within demand"
"Tech Hub","PlayOn Beauty Item 6",24-05,0,1,-1,"within demand"
"Tech Hub","PlayOn Toys Item 7",24-05,0,1,-1,"within demand"
"Tech Hub","Luxe Home Item 8",24-05,23,0,23,"inventory issue"
"Tech Hub","Freshly Electronics Item 10",24-05,-3,8,-11,"inventory issue"
"Tech Hub","Luxe Beauty Item 11",24-05,21,0,21,"inventory issue"
"Tech Hub","UrbanX Fashion Item 12",24-05,0,3,-3,"within demand"
"Tech Hub","Freshly Electronics Item 13",24-05,0,2,-2,"within demand"
"Tech Hub","Luxe Toys Item 14",24-05,0,1,-1,"within demand"
"Tech Hub","PlayOn Home Item 17",24-05,0,2,-2,"within demand"
"Tech Hub","Crafto Beauty Item 19",24-05,-1,0,-1,"within demand"
"Tech Hub","PlayOn Grocery Item 20",24-05,40,4,36,"inventory issue"
"Tech Hub","Luxe Books Item 21",24-05,0,4,-4,"within demand"
"Tech Hub","Crafto Grocery Item 22",24-05,0,3,-3,"within demand"
"Tech Hub","EcoWare Grocery Item 24",24-05,-4,0,-4,"within demand"
"Tech Hub","UrbanX Grocery Item 26",24-05,-3,0,-3,"within demand"
"Tech Hub","Crafto Fashion Item 27",24-05,-3,0,-3,"within demand"
"Tech Hub","Acme Books Item 29",24-05,-9,4,-13,"inventory issue"
"Tech Hub","Zenon Fashion Item 30",24-05,-5,0,-5,"within demand"
"Tech Hub","UrbanX Fashion Item 31",24-05,-10,0,-10,"inventory issue"
"Tech Hub","Acme Grocery Item 32",24-05,-3,0,-3,"within demand"
"Tech Hub","Nova Electronics Item 33",24-05,36,3,33,"inventory issue"
"Tech Hub","Luxe Home Item 35",24-05,47,0,47,"inventory issue"
"Tech Hub","Pulse Fashion Item 37",24-05,-3,0,-3,"within demand"
"Tech Hub","Acme Grocery Item 38",24-05,30,1,29,"inventory issue"
"Tech Hub","PlayOn Home Item 39",24-05,50,5,45,"inventory issue"
"Tech Hub","Pulse Books Item 40",24-05,36,2,34,"inventory issue"
"Tech Hub","UrbanX Toys Item 41",24-05,-1,0,-1,"within demand"
"Tech Hub","Luxe Beauty Item 42",24-05,0,8,-8,"inventory issue"
"Tech Hub","UrbanX Home Item 43",24-05,-2,0,-2,"within demand"
"Tech Hub","EcoWare Fashion Item 44",24-05,1,4,-3,"within demand"
"Tech Hub","Pulse Beauty Item 46",24-05,-1,0,-1,"within demand"
"Tech Hub","Luxe Sports Item 47",24-05,25,0,25,"inventory issue"
"Tech Hub","Luxe Sports Item 48",24-05,0,3,-3,"within demand"
"Tech Hub","Crafto Beauty Item 49",24-05,21,0,21,"inventory issue"
"Tech Hub","Pulse Toys Item 50",24-05,-8,0,-8,"inventory issue"
"Tech Hub","Luxe Fashion Item 52",24-05,0,1,-1,"within demand"
"Tech Hub","EcoWare Electronics Item 54",24-05,-1,0,-1,"within demand"
"Tech Hub","Zenon Beauty Item 56",24-05,0,1,-1,"within demand"
"Tech Hub","PlayOn Electronics Item 57",24-05,14,0,14,"inventory issue"
"Tech Hub","EcoWare Electronics Item 58",24-05,42,4,38,"inventory issue"
"Tech Hub","Pulse Home Item 59",24-05,0,3,-3,"within demand"
"Tech Hub","Nova Beauty Item 60",24-05,-5,4,-9,"inventory issue"
"Tech Hub","Nova Electronics Item 64",24-05,0,2,-2,"within demand"
"Tech Hub","Acme Grocery Item 65",24-05,-1,3,-4,"within demand"
"Tech Hub","Nova Electronics Item 66",24-05,1,0,1,"within demand"
"Tech Hub","Luxe Fashion Item 67",24-05,-2,0,-2,"within demand"
"Tech Hub","EcoWare Books Item 68",24-05,20,10,10,"inventory issue"
"Tech Hub","Acme Books Item 69",24-05,1,2,-1,"within demand"
"Tech Hub","Zenon Sports Item 70",24-05,8,0,8,"inventory issue"
"Tech Hub","Acme Home Item 74",24-05,24,0,24,"inventory issue"
"Tech Hub","UrbanX Sports Item 75",24-05,0,1,-1,"within demand"
"Tech Hub","Nova Books Item 76",24-05,48,0,48,"inventory issue"
"Tech Hub","Pulse Home Item 77",24-05,-1,0,-1,"within demand"
"Tech Hub","PlayOn Fashion Item 78",24-05,13,5,8,"inventory issue"
"Tech Hub","Freshly Grocery Item 79",24-05,0,2,-2,"within demand"
"Tech Hub","Acme Electronics Item 81",24-05,-5,0,-5,"within demand"
"Tech Hub","Nova Electronics Item 82",24-05,51,5,46,"inventory issue"
"Tech Hub","Pulse Fashion Item 84",24-05,0,2,-2,"within demand"
"Tech Hub","Pulse Grocery Item 85",24-05,15,2,13,"inventory issue"
"Tech Hub","Luxe Fashion Item 86",24-05,0,3,-3,"within demand"
"Tech Hub","UrbanX Fashion Item 88",24-05,-5,7,-12,"inventory issue"
"Tech Hub","Pulse Fashion Item 90",24-05,32,0,32,"inventory issue"
"Tech Hub","Acme Beauty Item 92",24-05,0,2,-2,"within demand"
"Tech Hub","PlayOn Beauty Item 93",24-05,1,5,-4,"within demand"
"Tech Hub","Nova Home Item 94",24-05,-4,0,-4,"within demand"
"Tech Hub","Crafto Electronics Item 95",24-05,0,2,-2,"within demand"
"Tech Hub","Luxe Toys Item 96",24-05,19,2,17,"inventory issue"
"Tech Hub","Luxe Toys Item 97",24-05,-4,1,-5,"within demand"
"Tech Hub","Crafto Beauty Item 98",24-05,0,3,-3,"within demand"
"Tech Hub","EcoWare Fashion Item 100",24-05,37,0,37,"inventory issue"
"Tech Hub","EcoWare Toys Item 101",24-05,25,0,25,"inventory issue"
"Tech Hub","Nova Toys Item 102",24-05,-2,0,-2,"within demand"
"Tech Hub","Zenon Electronics Item 103",24-05,-12,9,-21,"inventory issue"
"Tech Hub","PlayOn Home Item 106",24-05,2,0,2,"within demand"
"Tech Hub","Freshly Home Item 107",24-05,4,4,0,"within demand"
"Tech Hub","Acme Electronics Item 109",24-05,-3,0,-3,"within demand"
"Tech Hub","PlayOn Toys Item 110",24-05,0,7,-7,"inventory issue"
"Tech Hub","Zenon Toys Item 112",24-05,-4,1,-5,"within demand"
"Tech Hub","Zenon Toys Item 114",24-05,9,0,9,"inventory issue"
"Tech Hub","PlayOn Books Item 115",24-05,3,0,3,"within demand"
"Tech Hub","Pulse Books Item 117",24-05,23,0,23,"inventory issue"
"Tech Hub","Nova Home Item 118",24-05,22,7,15,"inventory issue"
"Tech Hub","Acme Sports Item 119",24-05,0,1,-1,"within demand"
"Tech Hub","Acme Fashion Item 120",24-05,0,1,-1,"within demand"
"Tech Hub","Pulse Fashion Item 121",24-05,48,0,48,"inventory issue"
"Tech Hub","Zenon Grocery Item 122",24-05,-4,2,-6,"inventory issue"
"Tech Hub","Acme Sports Item 123",24-05,1,0,1,"within demand"
"Tech Hub","Luxe Beauty Item 124",24-05,42,5,37,"inventory issue"
"Tech Hub","Acme Electronics Item 125",24-05,-2,0,-2,"within demand"
"Tech Hub","EcoWare Toys Item 126",24-05,-1,0,-1,"within demand"
"Tech Hub","Zenon Sports Item 127",24-05,43,0,43,"inventory issue"
"Tech Hub","UrbanX Home Item 128",24-05,3,0,3,"within demand"
"Tech Hub","EcoWare Home Item 129",24-05,-12,0,-12,"inventory issue"
"Tech Hub","Freshly Fashion Item 130",24-05,-1,0,-1,"within demand"
"Tech Hub","Crafto Electronics Item 131",24-05,0,1,-1,"within demand"
"Tech Hub","Pulse Home Item 133",24-05,6,0,6,"inventory issue"
"Tech Hub","Luxe Electronics Item 134",24-05,-4,3,-7,"inventory issue"
"Tech Hub","UrbanX Beauty Item 135",24-05,-4,4,-8,"inventory issue"
"Tech Hub","Pulse Beauty Item 136",24-05,0,9,-9,"inventory issue"
"Tech Hub","Luxe Beauty Item 137",24-05,27,2,25,"inventory issue"
"Tech Hub","Crafto Books Item 138",24-05,-5,0,-5,"within demand"
"Tech Hub","Luxe Beauty Item 140",24-05,3,0,3,"within demand"
"Tech Hub","Pulse Toys Item 141",24-05,-2,0,-2,"within demand"
"Tech Hub","Nova Home Item 142",24-05,-3,1,-4,"within demand"
"Tech Hub","Crafto Grocery Item 144",24-05,-1,4,-5,"within demand"
"Tech Hub","PlayOn Electronics Item 145",24-05,-5,1,-6,"inventory issue"
"Tech Hub","Freshly Home Item 146",24-05,0,5,-5,"within demand"
"Tech Hub","Nova Books Item 147",24-05,1,0,1,"within demand"
"Tech Hub","Pulse Sports Item 148",24-05,47,6,41,"inventory issue"
"Tech Hub","EcoWare Books Item 149",24-05,1,6,-5,"within demand"
"Tech Hub","Luxe Books Item 153",24-05,1,6,-5,"within demand"
"Tech Hub","EcoWare Books Item 154",24-05,48,0,48,"inventory issue"
"Tech Hub","Luxe Books Item 155",24-05,1,5,-4,"within demand"
"Tech Hub","Freshly Grocery Item 156",24-05,0,4,-4,"within demand"
"Tech Hub","Luxe Fashion Item 158",24-05,0,3,-3,"within demand"
"Tech Hub","PlayOn Books Item 160",24-05,1,0,1,"within demand"
"Tech Hub","EcoWare Books Item 162",24-05,0,5,-5,"within demand"
"Tech Hub","Crafto Toys Item 163",24-05,-9,0,-9,"inventory issue"
"Tech Hub","Crafto Home Item 164",24-05,-1,4,-5,"within demand"
"Tech Hub","Crafto Electronics Item 165",24-05,-4,0,-4,"within demand"
"Tech Hub","UrbanX Fashion Item 166",24-05,32,6,26,"inventory issue"
"Tech Hub","Pulse Books Item 167",24-05,-5,0,-5,"within demand"
"Tech Hub","EcoWare Sports Item 168",24-05,1,0,1,"within demand"
"Tech Hub","Nova Toys Item 171",24-05,0,1,-1,"within demand"
"Tech Hub","Acme Fashion Item 175",24-05,0,3,-3,"within demand"
"Tech Hub","UrbanX Beauty Item 177",24-05,44,0,44,"inventory issue"
"Tech Hub","Nova Electronics Item 178",24-05,-4,4,-8,"inventory issue"
"Tech Hub","Zenon Grocery Item 179",24-05,39,12,27,"inventory issue"
"Tech Hub","Luxe Grocery Item 180",24-05,62,0,62,"inventory issue"
"Tech Hub","Crafto Home Item 182",24-05,-1,0,-1,"within demand"
"Tech Hub","Pulse Home Item 184",24-05,0,3,-3,"within demand"
"Tech Hub","EcoWare Home Item 185",24-05,-3,0,-3,"within demand"
"Tech Hub","UrbanX Sports Item 186",24-05,0,3,-3,"within demand"
"Tech Hub","Zenon Beauty Item 187",24-05,-1,2,-3,"within demand"
"Tech Hub","Pulse Toys Item 188",24-05,15,4,11,"inventory issue"
"Tech Hub","Pulse Grocery Item 189",24-05,44,6,38,"inventory issue"
"Tech Hub","Pulse Toys Item 190",24-05,48,0,48,"inventory issue"
"Tech Hub","Acme Fashion Item 191",24-05,0,5,-5,"within demand"
"Tech Hub","Luxe Sports Item 192",24-05,-8,0,-8,"inventory issue"
"Tech Hub","Acme Toys Item 194",24-05,-3,0,-3,"within demand"
"Tech Hub","PlayOn Home Item 195",24-05,0,3,-3,"within demand"
"Tech Hub","Nova Electronics Item 196",24-05,42,0,42,"inventory issue"
"Tech Hub","PlayOn Grocery Item 197",24-05,0,12,-12,"inventory issue"
"Tech Hub","Crafto Beauty Item 199",24-05,0,5,-5,"within demand"
"Tech Hub","Luxe Sports Item 200",24-05,40,4,36,"inventory issue"
"Tech Hub","Zenon Sports Item 201",24-05,0,4,-4,"within demand"
"Tech Hub","Nova Electronics Item 202",24-05,-4,6,-10,"inventory issue"
"Tech Hub","PlayOn Grocery Item 203",24-05,-9,4,-13,"inventory issue"
"Tech Hub","Zenon Fashion Item 204",24-05,33,0,33,"inventory issue"
"Tech Hub","Freshly Fashion Item 205",24-05,-3,0,-3,"within demand"
"Tech Hub","UrbanX Electronics Item 206",24-05,49,5,44,"inventory issue"
"Tech Hub","Pulse Toys Item 207",24-05,34,3,31,"inventory issue"
"Tech Hub","UrbanX Books Item 208",24-05,-2,1,-3,"within demand"
"Tech Hub","Acme Sports Item 209",24-05,-6,0,-6,"inventory issue"
"Tech Hub","Nova Books Item 210",24-05,0,4,-4,"within demand"
"Tech Hub","Pulse Home Item 211",24-05,19,0,19,"inventory issue"
"Tech Hub","UrbanX Books Item 212",24-05,-3,0,-3,"within demand"
"Tech Hub","Luxe Electronics Item 214",24-05,-3,2,-5,"within demand"
"Tech Hub","Freshly Home Item 216",24-05,48,4,44,"inventory issue"
"Tech Hub","Acme Books Item 217",24-05,-4,5,-9,"inventory issue"
"Tech Hub","Freshly Beauty Item 218",24-05,11,9,2,"within demand"
"Tech Hub","Luxe Toys Item 219",24-05,8,0,8,"inventory issue"
"Tech Hub","Acme Fashion Item 220",24-05,0,5,-5,"within demand"
"Tech Hub","Nova Electronics Item 221",24-05,0,13,-13,"inventory issue"
"Tech Hub","Zenon Home Item 222",24-05,39,0,39,"inventory issue"
"Tech Hub","Freshly Beauty Item 223",24-05,2,4,-2,"within demand"
"Tech Hub","Acme Beauty Item 224",24-05,1,1,0,"within demand"
"Tech Hub","UrbanX Fashion Item 225",24-05,-1,0,-1,"within demand"
"Tech Hub","Luxe Toys Item 227",24-05,44,0,44,"inventory issue"
"Tech Hub","PlayOn Toys Item 228",24-05,1,0,1,"within demand"
"Tech Hub","Freshly Sports Item 229",24-05,0,3,-3,"within demand"
"Tech Hub","Acme Sports Item 231",24-05,0,3,-3,"within demand"
"Tech Hub","Zenon Grocery Item 232",24-05,27,0,27,"inventory issue"
"Tech Hub","Luxe Home Item 233",24-05,-2,5,-7,"inventory issue"
"Tech Hub","Crafto Beauty Item 234",24-05,3,0,3,"within demand"
"Tech Hub","EcoWare Books Item 235",24-05,-3,4,-7,"inventory issue"
"Tech Hub","UrbanX Toys Item 236",24-05,29,1,28,"inventory issue"
"Tech Hub","UrbanX Toys Item 237",24-05,2,0,2,"within demand"
"Tech Hub","Nova Books Item 238",24-05,41,0,41,"inventory issue"
"Tech Hub","Acme Beauty Item 239",24-05,-5,0,-5,"within demand"
"Tech Hub","Luxe Sports Item 240",24-05,-2,6,-8,"inventory issue"
"Tech Hub","Crafto Beauty Item 241",24-05,0,6,-6,"inventory issue"
"Tech Hub","Freshly Fashion Item 243",24-05,-2,0,-2,"within demand"
"Tech Hub","Freshly Grocery Item 244",24-05,32,5,27,"inventory issue"
"Tech Hub","Zenon Home Item 245",24-05,-1,0,-1,"within demand"
"Tech Hub","Crafto Beauty Item 246",24-05,0,2,-2,"within demand"
"Tech Hub","PlayOn Books Item 247",24-05,0,3,-3,"within demand"
"Tech Hub","Freshly Grocery Item 248",24-05,-5,0,-5,"within demand"
"Tech Hub","Pulse Books Item 250",24-05,-2,0,-2,"within demand"
"Tech Hub","Freshly Books Item 251",24-05,-3,1,-4,"within demand"
"Tech Hub","Freshly Sports Item 252",24-05,0,2,-2,"within demand"
"Tech Hub","Crafto Beauty Item 254",24-05,-3,9,-12,"inventory issue"
"Tech Hub","Zenon Fashion Item 255",24-05,-4,1,-5,"within demand"
"Tech Hub","Freshly Fashion Item 256",24-05,2,0,2,"within demand"
"Tech Hub","Nova Books Item 257",24-05,0,1,-1,"within demand"
"Tech Hub","Zenon Toys Item 258",24-05,2,0,2,"within demand"
"Tech Hub","Crafto Sports Item 260",24-05,4,1,3,"within demand"
"Tech Hub","Freshly Toys Item 261",24-05,27,4,23,"inventory issue"
"Tech Hub","Nova Beauty Item 263",24-05,0,4,-4,"within demand"
"Tech Hub","Zenon Electronics Item 264",24-05,-5,0,-5,"within demand"
"Tech Hub","Pulse Home Item 265",24-05,12,3,9,"inventory issue"
"Tech Hub","PlayOn Grocery Item 266",24-05,-3,0,-3,"within demand"
"Tech Hub","EcoWare Grocery Item 267",24-05,0,3,-3,"within demand"
"Tech Hub","PlayOn Grocery Item 269",24-05,-3,0,-3,"within demand"
"Tech Hub","Pulse Beauty Item 270",24-05,1,7,-6,"inventory issue"
"Tech Hub","Acme Grocery Item 271",24-05,0,1,-1,"within demand"
"Tech Hub","Zenon Beauty Item 272",24-05,-5,5,-10,"inventory issue"
"Tech Hub","Pulse Sports Item 273",24-05,20,0,20,"inventory issue"
"Tech Hub","Nova Sports Item 274",24-05,1,0,1,"within demand"
"Tech Hub","PlayOn Beauty Item 275",24-05,-3,1,-4,"within demand"
"Tech Hub","Acme Electronics Item 276",24-05,13,2,11,"inventory issue"
"Tech Hub","Zenon Electronics Item 278",24-05,29,12,17,"inventory issue"
"Tech Hub","EcoWare Toys Item 279",24-05,0,4,-4,"within demand"
"Tech Hub","Crafto Electronics Item 280",24-05,-3,2,-5,"within demand"
"Tech Hub","Acme Grocery Item 281",24-05,20,4,16,"inventory issue"
"Tech Hub","UrbanX Books Item 282",24-05,0,1,-1,"within demand"
"Tech Hub","Pulse Fashion Item 283",24-05,0,3,-3,"within demand"
"Tech Hub","Acme Sports Item 284",24-05,30,0,30,"inventory issue"
"Tech Hub","Crafto Sports Item 286",24-05,0,2,-2,"within demand"
"Tech Hub","UrbanX Home Item 287",24-05,0,5,-5,"within demand"
"Tech Hub","UrbanX Toys Item 288",24-05,25,0,25,"inventory issue"
"Tech Hub","Pulse Grocery Item 289",24-05,-2,5,-7,"inventory issue"
"Tech Hub","Pulse Grocery Item 290",24-05,11,0,11,"inventory issue"
"Tech Hub","Acme Sports Item 292",24-05,37,2,35,"inventory issue"
"Tech Hub","Nova Electronics Item 294",24-05,4,1,3,"within demand"
"Tech Hub","Crafto Fashion Item 295",24-05,-3,0,-3,"within demand"
"Tech Hub","Crafto Beauty Item 296",24-05,-9,0,-9,"inventory issue"
"Tech Hub","EcoWare Home Item 297",24-05,1,0,1,"within demand"
"Tech Hub","Zenon Toys Item 300",24-05,0,5,-5,"within demand"
"Tech Hub","PlayOn Toys Item 1",24-06,-3,0,-3,"within demand"
"Tech Hub","UrbanX Sports Item 3",24-06,0,0,0,"within demand"
"Tech Hub","PlayOn Beauty Item 4",24-06,0,9,-9,"inventory issue"
"Tech Hub","Freshly Beauty Item 5",24-06,-1,2,-3,"within demand"
"Tech Hub","PlayOn Beauty Item 6",24-06,30,3,27,"inventory issue"
"Tech Hub","PlayOn Toys Item 7",24-06,-1,0,-1,"within demand"
"Tech Hub","Luxe Home Item 8",24-06,-5,4,-9,"inventory issue"
"Tech Hub","EcoWare Grocery Item 9",24-06,-3,0,-3,"within demand"
"Tech Hub","Freshly Electronics Item 10",24-06,10,1,9,"inventory issue"
"Tech Hub","Luxe Beauty Item 11",24-06,-1,4,-5,"within demand"
"Tech Hub","UrbanX Fashion Item 12",24-06,-4,0,-4,"within demand"
"Tech Hub","Freshly Electronics Item 13",24-06,0,7,-7,"inventory issue"
"Tech Hub","Luxe Toys Item 14",24-06,-7,0,-7,"inventory issue"
"Tech Hub","PlayOn Home Item 17",24-06,-4,0,-4,"within demand"
"Tech Hub","Crafto Beauty Item 19",24-06,1,5,-4,"within demand"
"Tech Hub","PlayOn Grocery Item 20",24-06,-3,0,-3,"within demand"
"Tech Hub","Crafto Grocery Item 22",24-06,2,0,2,"within demand"
"Tech Hub","PlayOn Beauty Item 23",24-06,19,1,18,"inventory issue"
"Tech Hub","Nova Electronics Item 25",24-06,14,2,12,"inventory issue"
"Tech Hub","UrbanX Grocery Item 26",24-06,-1,0,-1,"within demand"
"Tech Hub","Crafto Fashion Item 27",24-06,104,4,100,"inventory issue"
"Tech Hub","PlayOn Fashion Item 28",24-06,-4,11,-15,"inventory issue"
"Tech Hub","Zenon Fashion Item 30",24-06,23,0,23,"inventory issue"
"Tech Hub","Acme Grocery Item 32",24-06,1,1,0,"within demand"
"Tech Hub","Nova Electronics Item 33",24-06,-4,0,-4,"within demand"
"Tech Hub","EcoWare Fashion Item 34",24-06,16,0,16,"inventory issue"
"Tech Hub","Pulse Grocery Item 36",24-06,0,1,-1,"within demand"
"Tech Hub","Pulse Fashion Item 37",24-06,-6,2,-8,"inventory issue"
"Tech Hub","Acme Grocery Item 38",24-06,6,0,6,"inventory issue"
"Tech Hub","Pulse Books Item 40",24-06,0,5,-5,"within demand"
"Tech Hub","UrbanX Toys Item 41",24-06,-3,0,-3,"within demand"
"Tech Hub","Luxe Beauty Item 42",24-06,2,2,0,"within demand"
"Tech Hub","EcoWare Fashion Item 44",24-06,-8,0,-8,"inventory issue"
"Tech Hub","Nova Sports Item 45",24-06,-1,2,-3,"within demand"
"Tech Hub","Pulse Beauty Item 46",24-06,0,9,-9,"inventory issue"
"Tech Hub","Luxe Sports Item 47",24-06,-7,8,-15,"inventory issue"
"Tech Hub","Pulse Toys Item 50",24-06,20,1,19,"inventory issue"
"Tech Hub","Crafto Books Item 51",24-06,0,4,-4,"within demand"
"Tech Hub","Luxe Fashion Item 52",24-06,0,4,-4,"within demand"
"Tech Hub","UrbanX Books Item 53",24-06,-4,0,-4,"within demand"
"Tech Hub","Luxe Beauty Item 55",24-06,34,0,34,"inventory issue"
"Tech Hub","Zenon Beauty Item 56",24-06,0,1,-1,"within demand"
"Tech Hub","EcoWare Electronics Item 58",24-06,0,5,-5,"within demand"
"Tech Hub","Pulse Home Item 59",24-06,15,0,15,"inventory issue"
"Tech Hub","Nova Beauty Item 60",24-06,2,4,-2,"within demand"
"Tech Hub","Crafto Grocery Item 63",24-06,26,0,26,"inventory issue"
"Tech Hub","Acme Grocery Item 65",24-06,-5,0,-5,"within demand"
"Tech Hub","Nova Electronics Item 66",24-06,14,1,13,"inventory issue"
"Tech Hub","Luxe Fashion Item 67",24-06,-5,0,-5,"within demand"
"Tech Hub","EcoWare Books Item 68",24-06,19,0,19,"inventory issue"
"Tech Hub","Acme Books Item 69",24-06,-5,5,-10,"inventory issue"
"Tech Hub","Zenon Sports Item 70",24-06,0,3,-3,"within demand"
"Tech Hub","Acme Grocery Item 71",24-06,0,1,-1,"within demand"
"Tech Hub","Acme Electronics Item 72",24-06,-8,7,-15,"inventory issue"
"Tech Hub","Crafto Sports Item 73",24-06,-5,6,-11,"inventory issue"
"Tech Hub","Acme Home Item 74",24-06,0,1,-1,"within demand"
"Tech Hub","UrbanX Sports Item 75",24-06,100,0,100,"inventory issue"
"Tech Hub","Nova Books Item 76",24-06,-3,2,-5,"within demand"
"Tech Hub","Pulse Home Item 77",24-06,2,8,-6,"inventory issue"
"Tech Hub","PlayOn Fashion Item 78",24-06,0,0,0,"within demand"
"Tech Hub","Freshly Grocery Item 79",24-06,-5,0,-5,"within demand"
"Tech Hub","Acme Electronics Item 81",24-06,0,5,-5,"within demand"
"Tech Hub","Pulse Electronics Item 83",24-06,0,2,-2,"within demand"
"Tech Hub","Pulse Fashion Item 84",24-06,18,0,18,"inventory issue"
"Tech Hub","Pulse Grocery Item 85",24-06,0,1,-1,"within demand"
"Tech Hub","Nova Electronics Item 87",24-06,-2,3,-5,"within demand"
"Tech Hub","UrbanX Fashion Item 88",24-06,0,1,-1,"within demand"
"Tech Hub","Freshly Fashion Item 89",24-06,-5,0,-5,"within demand"
"Tech Hub","Pulse Fashion Item 90",24-06,-2,0,-2,"within demand"
"Tech Hub","Acme Home Item 91",24-06,46,0,46,"inventory issue"
"Tech Hub","PlayOn Beauty Item 93",24-06,-3,0,-3,"within demand"
"Tech Hub","Nova Home Item 94",24-06,3,0,3,"within demand"
"Tech Hub","Crafto Electronics Item 95",24-06,0,9,-9,"inventory issue"
"Tech Hub","Luxe Toys Item 96",24-06,-4,1,-5,"within demand"
"Tech Hub","EcoWare Toys Item 101",24-06,2,5,-3,"within demand"
"Tech Hub","Nova Toys Item 102",24-06,-4,1,-5,"within demand"
